PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,Age,Purchase Amount,Category,Gender,Location
0.6593127773441071,-0.5460795375697775,-0.9520220815410305,-1.6168161493662156,-0.9709237254308837,0.6807596089087647,-0.24689301076959744,-0.5332805272767066,-0.470713909705077,0.8963485978030903,23,22,Clothing,Male,Alabama
0.8408686166610347,-1.2817887968168362,-0.8064979551070957,1.5309558193632657,-0.6336214602489975,-0.9067851639945476,0.4204009196269801,-0.7244051750940722,-0.5274112737631153,0.8563832783414089,21,87,Accessories,Male,Idaho
0.5310271221968562,1.318758301840977,-0.4431117189220254,0.5861576618311932,-0.994377292241403,-0.7825287386952471,-0.5635046454723788,-0.9841783900294022,-0.23202823289309027,-0.31776306793106335,45,50,Accessories,Male,Rhode Island
0.699736720688106,0.8163352032241589,0.7083579235204277,1.1328320693783223,1.111887423100823,0.7474239771775908,-0.6996197564877483,-0.5196530101465393,-0.17035134134229934,-0.13076082511886342,67,85,Clothing,Male,New York
0.8028489592038497,-0.892562864406378,-0.20484220352610813,1.7993150343577715,-0.3327568423445565,0.6775820363885845,-0.7535421080889967,-0.7691873285380116,0.7703660450990333,0.18479877600183947,31,98,Clothing,Male,Missouri
0.5589527952633294,1.3272530283290622,-0.13796502034886837,-0.6966355342957661,0.14996168555463427,0.6748208506222894,0.6110827479658533,-0.8379413521718312,-0.4665430255599321,-0.41230011969424896,58,34,Clothing,Male,Texas
0.5124235701735418,1.9130572078783044,0.319324766319687,0.9108829040820817,-0.774398170175312,0.5656792852285288,0.6213104629884033,-0.7309076619646714,-0.11008430553184043,0.005163926107222008,57,61,Clothing,Male,Tennessee
0.5917846705751278,-0.2920442772724972,2.2234265846297143,0.41394047341965107,-0.9218410546222381,-0.7516470786038146,-0.8042256587527518,-0.5013969933174396,-0.09837479588467588,-0.13396280903466243,42,98,Accessories,Male,Ohio
0.5512044750722908,1.6518520879177574,0.37156626599922227,0.6530058430677841,-0.183317885824619,-0.8056138587303155,0.5466051778579565,-0.8691390034861538,0.7954385544827546,0.24903612934099673,60,61,Accessories,Male,Tennessee
0.8039392982877153,-1.9195038470602217,0.6725958777707924,0.6676418423260345,-0.6382589945075239,-0.6800947164113111,-0.901485326903742,-0.846340369707219,-0.27884578107108215,-0.47782583040402643,21,98,Accessories,Male,Minnesota
0.6257937671965188,1.6675886988608661,-1.3422848413482906,-0.5730694174278318,1.4429289656412494,0.7691331977401104,-0.7326536255925264,-0.5150908582352179,-0.7043164301368132,0.6962690344255593,69,21,Clothing,Male,Wisconsin
0.6863077620415625,0.010330141316702006,-0.5960260128738402,-0.09941288286508687,-0.06479739532987663,0.7621263047649638,-0.3233505102268639,-0.9729097441541276,-0.44944158698891323,-0.49793679051647943,41,51,Clothing,Male,Delaware
0.7600468483039438,-0.5906945099055857,0.7065514320931102,0.12651898701318517,0.9516704872251358,-0.12602912600355531,-0.2921721886824854,-0.4445599712840368,0.9814344397679913,0.17076521961816463,51,80,Footwear,Male,Kansas
0.8702121268955735,-1.3369120589312582,-1.3715089168651802,0.9597966769062471,-0.1502143914208458,0.6924392932368532,-0.3238519075380016,-0.9263023556405324,-0.36802364727303605,-0.5027517244269311,23,72,Clothing,Male,Missouri
0.6294607731813641,1.0496556244322286,-0.16773090639270938,0.7307284680300071,0.3365823002001184,-0.7052354876419938,-0.9092587131817038,-0.8343373817700822,-0.3104660728910173,-0.6606495532813654,57,63,Accessories,Male,Michigan
0.5865592117255817,0.5714550117821509,-0.8551542832947497,-0.9293695622437177,-0.5236368566142693,0.7707117019160447,-0.7678847471708321,-0.8070743197053306,-0.3133977404995699,-0.45409991801564237,40,27,Clothing,Male,West Virginia
0.43584784063701076,2.2025347847376158,0.45649608664661423,-0.14243770488721083,-0.27928360875429026,-0.7337186275542295,-0.818941019369675,-0.5923758035274693,-0.18811850949053513,-0.1573726408593366,65,44,Accessories,Male,Alabama
0.42082200971814154,2.4284508434386107,-0.3389027835659014,-0.5466912047139205,-0.5139464261311623,-0.19311594502513763,0.4798903847091641,-0.7773854176021918,-0.3149248123041585,-0.4913120155829001,61,23,Outerwear,Male,New Hampshire
0.6841649561809932,-0.6045291093853591,1.350047787364676,0.6740610124179333,-1.0238852388813537,0.8169774418665618,-0.7765680646499658,-0.7366366313856053,-0.3285194052586836,-0.5027108516386589,34,93,Clothing,Male,Montana
0.6189685546978975,0.514853818108126,0.3516195705310197,0.6903678972719252,-0.762129742582092,0.7427679003046692,-0.7872882178388333,-0.44553146411381617,-0.42827646816572174,0.850005083371393,43,70,Clothing,Male,Wyoming
0.6392687438666631,-0.11053189088261553,0.4959050927790479,1.192246921697804,-1.3639038617012582,-0.8891075100463385,0.44576721559039656,-0.5925008072574026,-0.5218659982847751,0.8375684504809446,31,85,Accessories,Male,Missouri
0.5525189061485667,1.5617902217162134,-0.15624823895654474,-0.18167785636439895,-0.19160319380709553,0.6640616952342068,0.5842332618128947,-0.9319284180155406,-0.37038796217308323,-0.3891287859091976,57,40,Clothing,Male,Ohio
0.6617148615408671,0.15259407190874263,-1.6511370494259734,-0.4876824107416647,-0.31183441594529215,-0.1736355488867415,-0.8798098789118115,-0.4790111727480264,-0.0981139313655873,-0.6652075371961763,34,29,Footwear,Male,South Dakota
0.6962214765610474,-1.0336766797273995,-0.5538545868353417,-2.011470152504074,-0.47446188481854096,0.7671587533370029,-0.6911411017230901,-0.4712233492642691,-0.6240532190991545,0.7927483877071952,25,27,Clothing,Male,Colorado
0.7618307524558807,0.2011919760249797,0.9795998319181906,1.1178887006634108,1.4440565977422222,0.6585813629600683,-0.3308588090117226,-0.7381991987806723,-0.3940071139722456,0.8841469686210393,66,93,Clothing,Male,Massachusetts
0.45300691944123483,1.1236467386435376,0.7601055761784661,-2.3066138853074687,-0.16369807254870702,-0.6515610466407343,-0.28713384791656027,-0.9057704905583793,0.6294459430508929,0.4261548532961109,56,20,Accessories,Male,Delaware
0.6911018300460756,0.7170301004293462,-1.0575033893910217,0.8485540703530785,0.29449813196352964,-0.8413868868699493,-0.4782621787531106,-0.6792218648665816,-0.4623266627131686,0.8221619883623317,49,55,Accessories,Male,New Hampshire
0.6424435950057774,-0.8655364020036336,1.1939682319156766,0.8642395123000449,-2.0968638449780217,0.7422344321071906,-0.7617385267602454,-0.33925285333681343,-0.5263926407338441,0.8860760410166113,19,94,Clothing,Male,Michigan
0.772186013141026,-1.241649000947513,-0.40711551767221454,-0.568734975091675,-0.2543752253991551,-0.8121545052382905,0.47733621106349977,-0.7834339106460574,-0.40314587523609047,-0.5326092773552433,27,56,Accessories,Male,Pennsylvania
0.7787748468757462,0.29691769806211404,-0.42905622785069564,-0.025175152012595625,2.244451224744085,0.789784165176996,-0.6585283746412078,-0.7212286680758865,0.6882454674956762,0.09551726381823317,68,58,Clothing,Male,Louisiana
0.5922346498474808,-0.17061043607539106,-0.39797737290501506,-0.5475209728124467,-1.905874994624311,0.6890950597255063,-0.19000606681951052,-0.7827925263472392,0.7853671401491422,0.2999020597602792,20,44,Clothing,Male,Minnesota
0.8534231862338494,-2.3886949283023924,1.0628729919764444,0.027520861424666188,-0.3952791380091779,0.6717171035932122,-0.30680538013929975,-0.6794124026334795,-0.406657010768171,0.9773068924894139,21,95,Clothing,Male,Hawaii
0.5247571850953207,0.8942733361772877,-0.3188310035364056,-0.18659028691178858,-1.4466905062709723,-0.28560320792010896,0.5502622212503052,-0.3376842893810592,0.030341268255200823,-0.2647820814345687,36,42,Footwear,Male,Idaho
0.7455572874219023,-0.8184094240462491,0.8650593549054187,0.8221279383825943,-0.3067030048845633,-0.8593782313403445,0.45793577650154715,-1.0229330878442147,-0.29148927200506686,-0.6208133565943252,37,93,Accessories,Male,Vermont
0.5412452097758116,1.639351052666408,0.13460060405193058,0.5039809845351769,-0.03848096645120504,0.5539054760377488,0.6666420667278029,-0.6472172108772766,-0.20299655241072356,-0.09519584364138335,61,56,Clothing,Male,Delaware
0.6123326455189625,0.8158722090312717,2.06761296161228,0.3989455017699801,0.5725678343015199,0.672776840742665,0.7071770157341268,-0.7689042768765516,0.6838165985924508,0.31356880613556787,68,88,Clothing,Male,New Mexico
0.6508711055957521,0.45252270551611073,0.6592492742251422,-0.6670763957660674,0.7681948827287984,0.7469128161078848,-0.3525449955967699,-1.0547696841678809,-0.21342967110353334,-0.28413834448689756,60,54,Clothing,Male,Alaska
0.5471339118980423,1.1856923878016852,2.1837144984404087,0.6164862184854586,0.29587833231889193,-0.7020908404598108,-0.8598180287940657,-0.534319711379853,-0.45967080610612443,0.8190655599155627,69,89,Accessories,Male,Minnesota
0.838074373558137,-1.255263330738439,-1.6258400468344643,-0.4069120936028709,0.14624147194686574,-0.3403832052975801,0.5648689233834807,-0.3725486532847342,0.1322011379181039,-0.35614132649307195,25,45,Footwear,Male,Nebraska
0.6449407314845859,-0.5726053165659747,1.3246093121055624,-0.30755012702454965,-1.2044588280043533,0.8333734916407787,-0.7684632717375068,-0.6336805431540188,-0.3276671319069487,-0.4713902687307011,32,75,Clothing,Male,Alaska
0.5522804688377063,0.9043187772516851,0.08742318845671646,-1.7574649290882822,0.07375980443657514,-0.7717165808801687,0.5825736333712064,-0.6451859587623999,-0.6136823886797338,0.7623308972186755,53,22,Accessories,Male,Michigan
0.869072108126702,-1.3551809843448666,0.48713741071988653,0.018510217472082636,1.2821514956984987,0.6899723227863481,-0.19665120666763306,-0.6345904624178783,-0.4891628322858751,0.7745303871966092,46,82,Clothing,Male,Indiana
0.7340699182576681,0.9004284893714337,-1.7621172201740067,0.08726165677911092,1.313844371210926,-0.28564981985748195,0.5646972089568324,-0.39165087201944093,-0.0022925637267965718,-0.327093013211808,58,34,Footwear,Male,Hawaii
0.8027247247477642,-0.9124066903284684,-0.7918649237636647,1.9883177019520741,-1.0172597754278485,-0.35384700479541803,0.5113145789932154,-0.4038105990322337,0.018051459657502787,-0.30057044409202466,21,92,Outerwear,Male,West Virginia
0.8331721026477742,-0.6251938998209221,-0.39002184720112726,0.8035028957082213,0.9801914253621025,0.6188293908640313,0.6702198299853706,-0.8248206984781782,0.7734415825997843,0.16945435418329496,46,78,Clothing,Male,New York
0.7724193812392446,-0.8877038793003919,-1.6828150370085164,0.08447234223922986,-0.8410770999050096,-0.22194814258326592,0.5655394468528666,-0.697961010644602,0.9065371790081816,0.30547173333393285,18,47,Outerwear,Male,Iowa
0.7324909825742596,0.35784887611124755,-0.541524226132347,0.5837375002586197,1.0559152744749518,-0.11168067847044257,-0.8140239409564609,-0.2067889923468863,-0.12365090116521929,-0.22254633066729376,56,64,Outerwear,Male,Arizona
0.8451360375825125,-2.0688214617910723,-1.1637167609064238,-1.2236134370357434,0.08145826667953976,-0.08135906819752389,-0.8579146115403179,-0.36446519039198333,-0.11974759288226935,-0.6651413748883246,18,44,Footwear,Male,Minnesota
0.8828459375233532,-1.6044924563814322,0.9170957459253523,0.21337330797234416,1.5485109897577223,-0.787391062150327,0.46643320029293667,-1.0059937458327917,-0.3115906523917014,-0.5299185846513227,49,94,Accessories,Male,Texas
0.6227912033298887,-0.5966961640419421,0.8097838187107089,-0.6640025973646587,-1.2119931498391938,-0.7888914924492456,0.5116562461784044,-0.7738382452139797,-0.39545362794218214,-0.5294102383095848,29,62,Accessories,Male,Virginia
0.5130828982914045,1.0142984932069539,2.326496403950437,-0.06090593561457339,0.2096820713406364,-0.7705158750808092,-0.36239211476578825,-0.8301311816948466,-0.14837681449852433,-0.02421872745735691,67,81,Accessories,Male,North Dakota
0.5130592658697407,0.6136217414217439,0.12055400935145642,-1.0346841128308073,-1.8315978024949966,0.620662602356566,0.6529364236939283,-0.6083905971044669,-0.5919041762402514,0.8308518695184497,31,33,Clothing,Male,Iowa
0.5996819738316409,1.083310863526481,0.7351431581040377,1.7202547733589264,-0.6886726372768721,0.5821223748398552,0.5691648812978434,-0.6405220830428725,-0.6379194114506572,0.7240471785869875,52,88,Clothing,Male,Utah
0.6092523824981376,0.5996543823358214,-0.3189913221695337,-0.055155209057725314,-0.565326546105539,-0.6657372737950787,-0.9137217088451912,-0.6979757423561991,-0.33133945335435866,-0.5681504756487474,42,49,Accessories,Male,Ohio
0.770596678354919,-1.2886032473007736,-1.0851512021262517,-1.7296624553075097,0.716540630469486,-0.6999202460134835,-0.7797621603534554,-0.5554440642605634,-0.27498259448504364,-0.045906897331960725,32,31,Accessories,Male,Louisiana
0.6188065966902383,0.3143369990241311,-0.5130717339224072,-1.2778088764149678,0.2747455056675511,-0.7860220906142761,-0.44380171481801745,-0.7524473300348214,-0.6094772605562704,0.9824836634439293,47,29,Accessories,Male,Iowa
0.6743943147850373,-0.16248951499932757,-0.14568498862948698,-1.6054938293785537,0.41715099592667365,-0.1285886471195189,0.6336740851042912,-0.5875823566097937,0.7361165143036349,0.2683011108479721,45,34,Outerwear,Male,Maryland
0.829797230426938,-1.8373753269701583,-0.882640897948509,-1.5902239742371589,-0.050233424764054124,0.7583315998345973,-0.6577498592306672,-0.48165492667169685,-0.5638923564986044,0.7923015884253826,20,38,Clothing,Male,Montana
0.5941895762625056,1.723362163427304,-0.5187682969906773,0.06239421393432431,0.6798755327339149,0.7237328779430491,-0.7243533401392017,-0.5694580493589705,-0.08771080033737733,-0.10444461844790419,66,41,Clothing,Male,Illinois
0.468183835476351,1.8527956213562609,-0.10427316713398149,-0.34568194963030147,-0.9143353482687145,0.7843526763225852,-0.6975612156705997,-0.7066948836868164,0.783438919544596,0.40934436103474814,52,34,Clothing,Male,Arizona
0.531128540148347,1.0377017420509438,-0.4193761903291643,-1.0960962158318983,-0.1794636382520369,-0.8328773064692516,-0.3793458340919017,-0.8583033995981971,0.010476511421131235,-0.04635556123633869,50,26,Accessories,Male,North Carolina
0.6480799795690926,0.3242802964303259,1.964169713840774,0.8426534151904524,0.4495879643035712,0.7132367260886109,-0.39166761595604155,-1.0321002041935752,-0.2439701108117069,-0.30616525005479384,62,98,Clothing,Male,Montana
0.6711086833939591,0.23221872692776752,-0.7203552966101849,0.6889094323981552,-0.4687334380683135,-0.2872048428359288,0.45646687923677,-0.3152755119656362,-0.24777511258706025,0.6828151170054317,38,59,Footwear,Male,Iowa
0.5613900598129263,0.8823952758601334,2.1086218932308616,0.744131282760053,0.18293791230942047,-0.7872501969360887,-0.47243494790189255,-0.7692211647383732,-0.4051158176825262,0.9501581321624031,65,92,Accessories,Male,Iowa
0.5861984236492586,0.9873443002094309,-0.28734606062393797,-0.5865485186374425,0.8127617635272881,-0.6552856971650535,-0.8125399263803506,-0.7278966671943689,0.7188344467371883,0.35361989639181485,60,40,Accessories,Male,Ohio
0.6561017851405782,1.0879434383202617,-0.929021610413667,-1.2100948290618454,1.7410546598358,0.6723626540058392,-0.3196208856384189,-0.7270829267834084,-0.49229837990602354,1.0219738767927964,68,20,Clothing,Male,Wisconsin
0.4919073114775815,1.915696848214837,-0.23832636811816435,-0.28709224036203534,0.017353726808809436,0.6872815203773585,-0.2830521431042772,-0.8472492444730312,0.7916042394059309,0.46188955028204287,62,35,Clothing,Male,South Carolina
0.5701843604422698,1.1517255856708961,-0.017872182275187658,-0.990611396824249,0.7150423036582505,-0.6428026687578879,-0.7573265954107806,-0.669041583548437,0.707917819608884,0.28858114538070123,62,35,Accessories,Male,Oregon
0.8773598501286711,-1.0999535881179057,-0.6118941618064829,0.9620412649979588,0.9288149907325287,0.761478309890463,-0.7865493141904243,-0.7980489861501198,-0.3103971110235065,-0.47515705723666307,40,82,Clothing,Male,North Dakota
0.545048922813695,0.21576702490057156,0.5249815178129917,-0.7542058902733512,-1.5404563063751704,0.6186336770579909,0.6790616863680631,-0.4924013055230797,-0.5787385933151419,0.8479531947704979,32,48,Clothing,Male,California
0.6253058992392196,0.0031951625502979024,-0.9203259519715822,0.7380797047292705,-1.6976235139949483,-0.15703718347779655,-0.40912395323394746,-0.8161360531059249,-0.11489699777893497,-0.521611471074328,22,58,Outerwear,Male,Mississippi
0.5314847596710356,0.1330328754138863,0.7926421679967744,-0.5320109864834975,-1.500366204551605,0.6786524011342314,0.6584610325469467,-0.7580774053180138,0.7453159853235954,0.416665051535472,33,57,Clothing,Male,New Jersey
0.6425106489346778,0.9902015002525186,0.5973913078525762,2.1081389300944386,-0.09286074934038702,0.7263809563412026,-0.8429636726692492,-0.7630981111090113,-0.22465540754826907,-0.569805051764259,57,96,Clothing,Male,Rhode Island
0.6433559686911305,0.49884039952605913,1.3809003974977136,1.2660806835939777,0.38047777377890135,-0.25891924127361937,-0.41663876009185985,-0.27634276074153474,0.13018401759755022,-0.1725357661628463,60,97,Footwear,Male,New Hampshire
0.5906296740097939,-0.34354147831569565,0.32747860268012674,-1.3773536923611502,-1.1140900427009093,0.8316273232887897,-0.7028953953956256,-0.7846083248735108,-0.4016421299908534,-0.5249889813844277,30,42,Clothing,Male,Louisiana
0.5775823509779571,-0.3705216906954191,1.6393507762677153,-1.2619665955168136,-0.6126958858299115,0.8530897554535785,-0.623222792636576,-0.613054521460927,0.7664910123452514,0.31516501312580397,41,62,Clothing,Male,Arizona
0.6884828540419984,0.4017308553023475,0.5471657938778065,0.10487121707238986,0.7618302780511839,-0.8393247801487568,0.5227827631537844,-0.5490212966248064,-0.6840800074999572,0.7963699166039284,58,67,Accessories,Male,Rhode Island
0.5475746224996731,0.35641603934548355,-0.16022058732144168,-0.4550183338885648,-1.1796139796774188,-0.159455416790489,-0.806377016845664,-0.11215945569322383,-0.01299128652066208,-0.2576095857182319,34,46,Footwear,Male,Vermont
0.7806471264573315,-0.01847401553858511,0.302711871967086,0.042475811088471406,2.121067276405156,-0.11472187215953594,0.5708284383860008,-0.7023343721906673,0.6986165886654241,0.2120613478051251,67,71,Outerwear,Male,Tennessee
0.8313338753480188,-0.2910725118292516,0.18726696464876072,1.7673867953522509,1.4984759916698653,-0.8452060501307878,-0.5079426622869775,-0.6771810263171328,-0.4002439431011883,0.906007128112396,58,99,Accessories,Male,Alaska
0.6618855048129627,0.9418715178796088,-1.8712436863114816,0.0899571523733737,-0.3266281371116103,0.5364086208311273,0.582868379944632,-0.6052325113380731,-0.5409205900993068,0.8733276076199123,41,28,Clothing,Male,Maryland
0.6439769937991319,0.024937107905899054,0.608627731209653,0.4831855129664444,-0.44877664282665936,-0.7342199667179953,-0.8280509445579639,-0.5059763243446427,-0.26985073234733453,-0.15007737848503339,42,77,Accessories,Male,Wisconsin
0.7439391218138919,-0.7718545438921521,0.6628602483701737,-0.9005488581084288,1.076497618369384,-0.22323909476026418,-0.33682306242627214,-0.4454217587755024,0.2097651647913039,-0.25411566286732545,50,63,Footwear,Male,Nevada
0.7023807548137369,0.004399194258078807,-0.25740746866843084,0.291703859317893,-0.2650239421640171,0.6118566984520629,0.6850895011465657,-0.6736076800555363,0.7927471149829179,0.14864805829932787,40,62,Clothing,Male,Illinois
0.7867601003348639,-1.0339934903500299,0.4628712074819748,0.9629222604863816,-0.4013056475737233,0.5614228161814993,0.6400697227686117,-0.5712965257012391,-0.16719939568245615,-0.09140289543023418,32,92,Clothing,Male,Montana
0.5660353726817212,0.22176318183584953,1.963891424028152,-0.6165260438138984,-0.38984092117693614,-0.01694709751089117,-0.8202651445527261,-0.4495142333241152,-0.034057549347615006,-0.7377424899920497,51,72,Footwear,Male,New Mexico
0.8738535073984625,-1.774295673104233,-0.6464816571433737,0.5316110279505867,0.29352624976990116,-0.8759750155693632,0.5226548958784013,-0.7229337087667739,-0.17150279148948122,-0.06694688002371767,26,79,Accessories,Male,Virginia
0.7035235979844551,-0.7284178914515226,-0.624837566595487,-1.8390230763646234,-0.09582539964307937,0.6376719895144244,0.7468889730940511,-0.5082099265124789,-0.2531205789046568,-0.08735167525909411,32,27,Clothing,Male,Delaware
0.45852476287462396,1.538775288716511,0.8429540657790805,-0.9121831258840338,-0.43043173955052355,-0.7914133670552367,0.5075984496827792,-0.638299789590783,-0.544148213757172,0.869367243614259,58,39,Accessories,Male,North Carolina
0.5842227009604491,0.047677558280629,2.3086680667440556,-0.1818713241071013,-0.4214752237947705,0.7350297412471795,-0.26020026977104477,-0.9643779739297301,0.7257581824591628,0.5190841144482792,51,86,Clothing,Male,Nevada
0.8231587234844518,-2.334799697146689,1.3586390850326946,-0.18967799061102666,-0.7611218804915282,0.6995016572676637,-0.21440188701518303,-0.597372921155714,-0.4249626391203788,0.7779576074225625,19,94,Clothing,Male,Washington
0.5850408844436776,1.5228715590092554,-0.32381609817455237,0.6185843314702918,-0.05015204890233578,0.6100183692533919,0.6408953947102551,-0.8625691139134496,0.789425219840522,0.23252258652080715,57,53,Clothing,Male,Maine
0.8442189730517669,-0.45016171925758014,0.5496501298123732,0.43804183384760853,2.2830798600418665,0.6818557745156612,-0.27989503972856633,-0.7309180665622371,-0.21739249720191134,0.06724393877372442,66,85,Clothing,Male,Connecticut
0.6030006213066547,0.7129023766141942,1.3834624708404386,-1.2859250301795069,0.4786536654881925,0.8338874033919633,-0.647389977100856,-0.3134778572416064,-0.5713843924369881,0.6668705829992163,62,50,Clothing,Male,Louisiana
0.5943901613856127,0.9574299518654905,0.30101758307683574,-0.5132500133038569,0.2813347207408562,0.7691959089344764,-0.3056111385526654,-0.9613038552089838,-0.3489961446820941,-0.3513695142379204,58,47,Clothing,Male,Illinois
0.6897583094993877,-1.50153118377515,1.372858273556602,-0.8290032912915504,-1.1613703600409702,-0.15823248012131025,0.5452608700375278,-0.5985750207696835,-0.15508866030552768,-0.733207241039131,23,75,Footwear,Male,South Dakota
0.5661229030351403,0.26889858841000386,1.1482204057725094,-0.6057467069524596,-0.6605660413140934,0.7096229498651189,0.5957453175633891,-0.8890595982397699,-0.3902599108000069,-0.38722290771666407,45,60,Clothing,Male,Indiana
0.6796021619433583,-1.2795737683472956,-0.032467248255960646,-1.9294923621046554,-0.9780248113423561,0.766115954005833,-0.21848684287631365,-0.8538900951964382,0.7533714808690037,0.4287001979543363,20,36,Clothing,Male,Vermont
0.5931031431120738,-0.31718825779758775,1.2259265344674617,0.14573940713103697,-1.253931696902843,-0.029737227427565016,-0.8002662890432017,-0.5040321639390045,0.903805296325924,0.31460210525441135,33,80,Outerwear,Male,New Hampshire
0.6566284859504758,-1.2793845186298367,2.4288304655647663,-0.2943522302688446,-1.158464029227459,-0.758706361525199,0.614140476341533,-0.8482253910379546,0.7639975409989131,0.29053297529254357,30,96,Accessories,Male,Oregon
0.8637649054030055,-1.2573546606089032,0.5251612989193105,-0.14887332758111732,1.572301123210062,-0.8020606006931918,0.49338179209002564,-0.9184823899396989,-0.4629437846027833,-0.49000308849610974,50,80,Accessories,Male,Kansas
0.8043048679083071,0.42856810407592427,-0.5710001939665736,1.0510775386624598,1.5088487774186534,0.6143655551696181,0.6199099638960023,-0.5546058682021183,-0.24246353451439207,-0.22653177840527342,62,71,Clothing,Male,Maine
0.47225371964846796,1.656797194833888,1.3680340098689014,-1.949407029252355,0.3158798684533102,-0.7725039223715676,0.5552500088266165,-0.5403089187178146,-0.6060359328328413,0.796508953226208,69,29,Accessories,Male,Louisiana
0.7431459722061218,-0.9606037374198959,-0.09915792309232051,-0.9141728930600743,0.09083028844685254,-0.8334886953497866,0.5590142721341268,-0.8854129585107476,0.7558567134720188,0.21806494012087602,34,53,Accessories,Male,Louisiana
0.5348301287158838,0.8056177154879277,0.3404206685502337,-1.2465744479061602,-0.41687410712031014,0.6098976877974809,0.6943589209847705,-0.5933562243186351,-0.24446636769283792,-0.024160714952562105,49,35,Clothing,Male,Indiana
0.5422222920917894,1.6518391045448464,1.3452412647515,0.7787203062684322,-0.1628628352414306,-0.8705029640018209,0.5067641934741245,-0.7287251254332617,-0.4635939381188139,0.777410225989573,65,75,Accessories,Male,Kentucky
0.600460649723812,1.074499256347749,1.0122684898883365,-0.6988314762615875,0.6677937608272775,0.6932028104495735,0.6649101622528046,-0.5833477171551495,-0.5386397404659785,0.773869570466625,66,52,Clothing,Male,South Carolina
0.8656620501883446,-1.5754330580266456,0.30701401459852506,-0.2587252613946192,1.0919279934707948,-0.7709485735839571,0.47066617217007933,-0.7852372971251343,-0.4512796234724583,-0.5527490301525511,41,77,Accessories,Male,Montana
0.7070615656915651,-0.2771533612576977,-1.3009080960904238,-1.3332383135977188,0.30596684051099526,-0.733357337693237,-0.8185775914192721,-0.6182800767684989,-0.6107997573070382,0.7640826541939185,37,24,Accessories,Male,Vermont
0.6943153648699589,-0.5768563204213761,0.43599191290135497,0.5071358907479779,-0.863045954090411,0.7038170259517665,-0.30595119346899535,-0.9555563125795611,-0.2775607953488393,-0.3722909329433837,32,78,Clothing,Male,Mississippi
0.5922061433588814,0.6977714139223247,0.9833088902822887,1.9887512207317952,-1.4172088100565439,-0.24556385314528217,0.4111990666193652,-0.6363037030884545,-0.028826489984100444,-0.746877855910602,42,98,Footwear,Male,Wyoming
0.7896336612109692,-0.4128016569610187,-1.5849069302090932,0.7188131213138514,-0.1507981410875726,0.7091506698475766,-0.8381762599481231,-0.7795391366924794,-0.31977213714138003,-0.6081053431675933,31,57,Clothing,Male,Vermont
0.8458199276445166,-0.6141942856493954,0.1895537534475095,0.2374262601027947,2.1848674701837325,-0.8202673283732923,0.5465287710049876,-0.7162967842709357,-0.24371506423129857,-0.0447571845681451,61,78,Accessories,Male,Alabama
0.7246569380763174,-1.046605731192547,1.118294084586403,-0.4754270455016328,-0.2189476600775331,-0.16885325916963656,0.583663463157338,-0.4585069019111485,-0.5141374892604187,0.67396863584377,36,76,Outerwear,Male,Kentucky
0.5189120573184325,2.1985768258843827,-0.8631521882375719,-0.14029064729796623,-0.1434279245085725,0.6492915324475321,0.6686091659121776,-0.8065312666354453,0.7375863613869412,0.3425893524504581,60,26,Clothing,Male,South Dakota
0.5936699798731769,1.104072199320583,0.5767370067140845,1.2665008093044599,-0.6949187583861086,-0.2331467464970992,0.4721185538526801,-0.6657425623180983,-0.07692091927480249,-0.698916578703257,51,78,Footwear,Male,Delaware
0.672527777990929,1.3935005009512493,-0.8724257983264453,0.7237713338646331,1.3792930909765122,-0.9091890794293713,0.4881778157083383,-0.6979077946143059,-0.31384567866237706,-0.10370782986782917,68,53,Accessories,Male,Wisconsin
0.6347356473130447,-0.3427179637373897,2.444371548842308,0.32777180070111755,-0.579292189309864,-0.15166671180588495,-0.25600654988162097,-0.2105504355637544,0.15714675208848614,-0.33021199632214676,46,100,Footwear,Male,Arizona
0.6565625527872981,-0.29870785222141866,-0.4972515624627475,1.197052116352336,-1.9569027358035849,0.6616925596276967,-0.41976176072169025,-0.9531150818642186,-0.2361536286834493,-0.32089610857408235,19,73,Clothing,Male,Maine
0.6382966860987042,-0.509480828917717,0.14252437523182737,-1.4137664872933964,-0.91178615475212,0.7140164760324048,0.6124472723316431,-0.897491321049085,-0.41254770091751447,-0.5229112523909113,30,40,Clothing,Male,New Mexico
0.46924745653579325,1.396711553400765,1.0283512017691785,1.0472538756611514,-1.18490690806941,-0.7567580348431989,-0.5412894361667693,-1.1023729235134843,-0.1534996278883635,-0.31667153618186855,51,76,Accessories,Male,Wyoming
0.8731050714769092,-1.100963225672357,-1.2032673296732321,1.454554083513423,0.021423360903037304,0.5898999760850894,-0.38890062648603974,-0.5951775220635004,-0.4726346174981153,0.8683156748168164,28,80,Clothing,Male,Delaware
0.679501972570084,-0.27992874015406183,0.7391674815150893,0.48751041120936145,-0.40893595726596166,0.7249244165038683,-0.277364887541921,-0.9587272353473407,-0.22919844182373095,-0.424382756270332,41,80,Clothing,Male,Pennsylvania
0.7775480369273755,-0.4996082991815098,-1.2859847430163724,1.0833928179823524,-0.39061406655888686,0.6154896677360165,-0.2619453846871189,-0.85675960696744,0.8568614578660713,0.3032287814850125,29,67,Clothing,Male,North Dakota
